,index,CID,Category,SubCategory,HeelHeight,Insole,Closure,Gender,Material,ToeStyle,1,2,3,4
156,931,7155963-76561,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men;Women,Canvas,,7651819-320474,8020448-401,7226411-382555,8013374-367321
157,932,7155963-102360,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men;Women,Canvas,,7226411-382555,7977827-324022,8080294-168,8020448-401
158,933,7155963-120668,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men;Women,Canvas;Rubber,Capped Toe,7931252-14,7983893-358487,7696311-1001,8036504-394906
159,934,7155963-123085,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men;Women,Canvas;Rubber,Capped Toe,7931252-14,7696311-1001,7880446-147543,7978354-387488
160,935,7155963-144778,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men;Women,Canvas;Rubber,Capped Toe,7732020-268420,7909019-331826,7370409-15,8113323-401
161,936,7155963-146564,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men;Women,Canvas,,7226411-382555,7696311-1001,7887842-839,7208295-20321
162,937,7155963-197567,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men;Women,Canvas;Rubber,Capped Toe,8036504-394906,7226411-382555,7208295-20321,7696311-1001
163,938,7155963-223713,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men;Women,Canvas;Rubber,,7836531-307048,7931252-14,7887842-839,8036504-394906
164,939,7155963-236018,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men;Women,Canvas;Rubber,Capped Toe,8036504-394906,7208295-20321,8080294-168,8010915-9
165,940,7156062-151,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Men;Women,Canvas,,8080294-168,8013374-367321,7836531-307048,8021519-370485
166,941,7156062-513,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Men;Women,Canvas,,8020448-401,7255074-385219,7887842-839,7836531-307048
167,942,7156062-1001,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Men;Women,Canvas,,7696311-1001,8021519-370485,8019279-369576,7973006-24984
168,965,7159120-16740,Shoes,Sneakers and Athletic Shoes,,,,Men,Rubber,,8036504-394906,7983893-358487,7696311-1001,7836531-307048
169,970,7160197-17460,Shoes,Sneakers and Athletic Shoes,,,Lace up,Men,Cordura;Nubuck,,7696311-1001,8020448-401,7226411-382555,7255074-385219
170,971,7160197-69241,Shoes,Sneakers and Athletic Shoes,,,Lace up,Men,Cordura;Nubuck,,7696311-1001,7887842-839,7983893-358487,7836531-307048
171,972,7160197-183092,Shoes,Sneakers and Athletic Shoes,,,Lace up,Men,Cordura;Nubuck,,7696311-1001,8080294-168,8013374-367321,7651819-320474
172,983,7160701-1001,Shoes,Sneakers and Athletic Shoes,,Removable,Lace up,Men,Full-grain leather;Leather,,7887842-839,7255074-385219,7836531-307048,7931252-14
173,984,7160701-183092,Shoes,Sneakers and Athletic Shoes,,Removable,Lace up,Men,Full-grain leather;Leather,,7752720-732,7836531-307048,8080294-168,7978330-356625
174,1020,7161897-3053,Shoes,Sneakers and Athletic Shoes,,,Hook and Loop,Men;Women,Rubber;Synthetic,,7718630-338385,7696311-1001,7208295-20321,7255074-385219
175,1021,7161901-158,Shoes,Sneakers and Athletic Shoes,,,,Men;Women,Leather,,8080294-168,8036504-394906,7208295-20321,7294452-751
176,1022,7161902-585,Shoes,Sneakers and Athletic Shoes,,,Lace up,Men;Women,Leather,,7370409-15,7983400-358201,8036504-394906,7553554-2125
177,1023,7161903-4734,Shoes,Sneakers and Athletic Shoes,,Leather,Slip-On,Men;Women,Leather,,7696311-1001,7226411-382555,7887842-839,7255074-385219
178,1031,7162892-139,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,7983893-358487,8029424-128267,7973006-24984,7696311-1001
179,1032,7162892-144,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,7965537-385250,8080294-168,7294452-751,8036504-394906
180,1033,7162892-408,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,7931252-14,7887842-839,7836531-307048,8036504-394906
181,1034,7162892-487,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,7696311-1001,7226411-382555,7977827-324022,7255074-385219
182,1035,7162892-7914,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,7983400-358201,7887842-839,7226411-382555,7977827-324022
183,1036,7162892-12919,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,7983893-358487,7931252-14,8036504-394906,7553554-2125
184,1037,7162892-19513,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,7836531-307048,7887842-839,8078902-391914,8036504-394906
185,1038,7162892-28732,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,7208295-20321,8036504-394906,7696311-1001,7226411-382555
186,1039,7162892-91522,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,8080294-168,8036504-394906,7208295-20321,8030006-373252
187,1040,7162892-107169,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,7887842-839,7931252-14,8036504-394906,7965537-385250
188,1041,7162892-202567,Shoes,Sneakers and Athletic Shoes,Flat,Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,7836531-307048,7965537-385250,7983893-358487,7696311-1001
189,1042,7162892-301722,Shoes,Sneakers and Athletic Shoes,Flat,Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,8029424-128267,8013374-367321,7983893-358487,7931252-14
190,1043,7162892-330362,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Removable,Lace up,Men;Women,Canvas;Lace;Leather;Rubber;Tweed,,7931252-14,8013374-367321,8080294-168,7696311-1001
191,1044,7162892-376070,Shoes,Sneakers and Athletic Shoes,Flat,Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,8020448-401,7294452-751,8036504-394906,7255074-385219
192,1045,7162892-392381,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,7814492-326309,7983400-358201,8020448-401,7255074-385219
193,1046,7162892-392382,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,7983893-358487,7696311-1001,8143761-3,7160197-69241
194,1047,7162892-392385,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men;Women,Canvas;Leather;Tweed,,8010915-9,7802500-353843,7813934-183092,7999840-6
195,1048,7163175-12829,Shoes,Sneakers and Athletic Shoes,,,,Girls,,,7696311-1001,8021519-370485,8010915-9,7836531-307048
196,1049,7163184-38877,Shoes,Sneakers and Athletic Shoes,,Padded,Slip-On,Boys;Girls,Canvas,,7226411-382555,8020448-401,7977827-324022,7208295-20321
197,1050,7163184-135957,Shoes,Sneakers and Athletic Shoes,,Padded,Slip-On,Boys;Girls,Canvas,,8013374-367321,7965537-385250,8036504-394906,7931252-14
198,1051,7163184-183092,Shoes,Sneakers and Athletic Shoes,,Padded,Slip-On,Boys;Girls,Canvas,,7208295-20321,7983893-358487,7508782-88410,7887842-839
199,1052,7163184-294377,Shoes,Sneakers and Athletic Shoes,,Padded,Slip-On,Boys;Girls,Canvas,,7965537-385250,7208295-20321,7294452-751,7992237-84
200,1053,7163184-294378,Shoes,Sneakers and Athletic Shoes,,Padded,Slip-On,Boys;Girls,Canvas,,8021519-370485,7651819-320474,7983410-358204,8021990-144
201,1054,7163184-294379,Shoes,Sneakers and Athletic Shoes,,Padded,Slip-On,Boys;Girls,Canvas,,7696311-1001,8021519-370485,8124965-16931,7292925-421
202,1055,7163184-294397,Shoes,Sneakers and Athletic Shoes,,Padded,Slip-On,Boys;Girls,Canvas,,7983893-358487,7973122-183092,8036504-394906,8029424-128267
203,1056,7163305-13855,Shoes,Sneakers and Athletic Shoes,,Padded,Hook and Loop,Boys;Girls,Canvas;Suede,,8036504-394906,7208295-20321,7294452-751,8080294-168
204,1057,7163305-389056,Shoes,Sneakers and Athletic Shoes,,Padded,Hook and Loop,Boys;Girls,Canvas;Suede,,7651819-320474,7983410-358204,8021519-370485,7799169-383199
205,1058,7163446-14,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,,Lace up,Women,Leather;Nubuck,Closed Toe,7887842-839,8004174-9,7836531-307048,7208295-20321
206,1059,7163446-4418,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,,Lace up,Women,Leather;Nubuck,Closed Toe,8080294-168,7836531-307048,7294452-751,8021519-370485
207,1060,7163446-8700,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,,Lace up,Women,Leather;Nubuck,Closed Toe,8113323-401,7965331-3,7984078-358647,8087126-146497
208,1061,7163446-10599,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,,Lace up,Women,Leather;Nubuck,Closed Toe,8036504-394906,7696311-1001,8078902-391914,7208295-20321
209,1082,7165605-742,Shoes,Sneakers and Athletic Shoes,,,Lace up,Men;Women,Leather,,7887842-839,7370409-15,7696311-1001,8036504-394906
210,1083,7165606-110009,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Women,Mesh;Rubber;Synthetic,,7929650-37647,7878420-29629,7657849-219622,7925394-370353
211,1084,7165606-349018,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Women,Mesh;Rubber;Synthetic,,7965537-385250,7983893-358487,7696311-1001,7931252-14
212,1085,7165607-11951,Shoes,Sneakers and Athletic Shoes,,Leather;Padded,Lace up,Women,Leather;Rubber;Suede,,7696311-1001,7883995-338624,7814492-326309,7836531-307048
213,1086,7165607-351467,Shoes,Sneakers and Athletic Shoes,,Leather;Padded,Lace up,Women,Leather;Rubber;Suede,,8080294-168,8036504-394906,7983400-358201,7965537-385250
214,1089,7166039-170977,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Men;Women,Canvas;Leather;Suede,,8058559-3,8013374-367321,7774274-3,7931252-14
215,1091,7166071-6204,Shoes,Sneakers and Athletic Shoes,,Padded;Removable;Textile,Hook and Loop,Women,Cotton;Denim;Mesh;Patent Leather;Suede;Tweed,Bicycle Toe;Round Toe;Closed Toe,7983893-358487,8036504-394906,7208295-20321,7696311-1001
216,1092,7166071-72533,Shoes,Sneakers and Athletic Shoes,,Padded;Removable;Textile,Hook and Loop,Women,Cotton;Denim;Mesh;Patent Leather;Suede;Tweed,Bicycle Toe;Round Toe;Closed Toe,7696311-1001,7752720-732,7984130-358675,7971602-369555
217,1093,7166071-365577,Shoes,Sneakers and Athletic Shoes,,Padded;Removable,Hook and Loop,Women,Cotton;Denim;Mesh;Patent Leather;Suede;Tweed,Bicycle Toe;Round Toe;Closed Toe,7983893-358487,7931252-14,7925413-337505,8013370-367318
218,1094,7166071-365578,Shoes,Sneakers and Athletic Shoes,,Padded;Removable,Hook and Loop,Women,Cotton;Denim;Mesh;Patent Leather;Suede;Tweed,Bicycle Toe;Round Toe;Closed Toe,7696311-1001,8036504-394906,7931252-14,8080294-168
219,1095,7166071-365579,Shoes,Sneakers and Athletic Shoes,,Padded;Removable,Hook and Loop,Women,Cotton;Denim;Mesh;Patent Leather;Suede;Tweed,Bicycle Toe;Round Toe;Closed Toe,8020448-401,7255074-385205,8013374-367321,7973006-24984
220,1096,7166071-366222,Shoes,Sneakers and Athletic Shoes,,Padded;Removable;Textile,Hook and Loop,Women,Cotton;Denim;Mesh;Patent Leather;Suede;Tweed,Bicycle Toe;Round Toe;Closed Toe,7696311-1001,8078902-391914,8080294-168,7965537-385250
221,1097,7166191-144,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Nylon;Suede,,8058559-3,8080294-168,8019279-369576,8013374-367321
222,1098,7166191-147,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Nylon;Suede,,7931252-14,8080294-168,7983893-358487,8036504-394906
223,1099,7166191-2078,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Nylon;Suede,,8080294-168,8020448-401,8021519-370485,7836531-307048
224,1100,7166191-2295,Shoes,Sneakers and Athletic Shoes,Flat,,,Men,,,7983400-358201,8020448-401,7696311-1001,7208295-20321
225,1101,7166191-378274,Shoes,Sneakers and Athletic Shoes,Flat,,,Men,,,8036504-394906,7973006-24984,8020448-401,7774274-3
226,1102,7166191-378277,Shoes,Sneakers and Athletic Shoes,Flat,,,Men,,,7696311-1001,7925802-82766,7208295-20321,7887842-839
227,1108,7167999-183092,Shoes,Sneakers and Athletic Shoes,,,Lace up,Men,Leather,,7983893-358487,7887842-839,7553554-2125,8036504-394906
228,1109,7168197-9,Shoes,Sneakers and Athletic Shoes,,,Lace up,Boys,,,7696311-1001,7255074-385219,7925403-369375,7651819-320474
229,1110,7168197-17206,Shoes,Sneakers and Athletic Shoes,,,Lace up,Boys,,,7983893-358487,7370409-15,7931252-14,8113323-401
230,1114,7168495-487,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,Canvas,Round Toe,7909019-331826,7805192-31878,7887842-839,7908184-368242
231,1115,7168495-720,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,Canvas,Round Toe,7882763-3,7983893-358487,8019279-369576,7774274-3
232,1116,7168495-1165,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,Canvas,Round Toe,8077616-142648,7255074-385219,7696311-1001,7208295-20321
233,1117,7168495-3940,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,Canvas,Round Toe,7696311-1001,7226411-382555,7983400-358201,7887842-839
234,1118,7168495-3941,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,Canvas,Round Toe,7977827-324022,7911248-1001,7255074-385219,7226411-382555
235,1119,7168499-14,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,Leather,Round Toe,8021519-370485,8080294-168,8013374-367321,8019279-369576
236,1120,7168499-147,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,Leather,Round Toe,7878420-29629,7978230-356568,7726304-382297,7959882-1412
237,1121,7168499-652,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,Leather,Round Toe,7931252-14,7983410-358204,8013374-367321,8113323-401
238,1124,7168998-3,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,Removable,Elastic Gore;Slip-On,Women,Leather,Moc Toe;Round Toe,8020448-401,7226411-382555,7977827-324022,7208295-20321
239,1125,7168998-14,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,Removable,Elastic Gore;Slip-On,Women,Leather,Moc Toe;Round Toe,7255074-385205,7226411-382555,7887842-839,8080294-168
240,1126,7168998-751,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,Removable,Elastic Gore;Slip-On,Women,Leather,Moc Toe;Round Toe,7696311-1001,7983893-358487,8113323-401,7732020-268420
241,1136,7170383-136,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7983893-358487,7887842-839,8036504-394906,7255074-385219
242,1137,7170383-1413,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7696311-1001,7208295-20321,8020448-401,7226411-382555
243,1138,7170383-2906,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,8077616-142648,7696311-1001,8020448-401,7226411-382555
244,1139,7170383-4747,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7696311-1001,8080294-168,7983893-358487,8020448-401
245,1140,7170383-4885,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7983893-358487,7208295-20321,7836531-307048,7887842-839
246,1141,7170383-15874,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7879415-320948,7696311-1001,7836531-307048,7983400-358201
247,1142,7170383-274002,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7726677-383126,7696311-1001,8081516-169337,7651819-320474
248,1143,7170383-290205,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7983893-358487,7931252-14,8113323-401,7882763-3
249,1144,7170383-319098,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,8143761-3,8029424-128267,7651819-320474,7973006-24984
250,1145,7170383-348775,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7931252-14,7983893-358487,7255074-385219,7208295-20321
251,1146,7170383-383587,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,8080294-168,7761867-8768,7883995-338624,7878420-29629
252,1147,7170383-383999,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7836531-307048,7931252-14,7255074-385219,7983893-358487
253,1148,7170383-384000,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7696311-1001,7255074-385219,7226411-382555,8087126-146497
254,1149,7170383-384003,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7931252-14,7983893-358487,7965537-385250,8013374-367321
255,1150,7170383-384004,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7226411-382555,7255074-385219,7983400-358201,8020448-401
256,1151,7170383-384008,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7983893-358487,7887842-839,7255074-385219,7931252-14
257,1152,7170383-384035,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,8164779-65259,7696311-1001,7884218-198963,7878858-267221
258,1153,7170383-384056,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7931252-14,8036504-394906,7673191-3,8077616-142648
259,1154,7170383-384057,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,8080294-168,7651819-320474,8021519-370486,8021519-370485
260,1155,7170383-384059,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7805192-31878,7887842-839,7978354-387488,7370409-15
261,1156,7170383-384060,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,8036504-394906,8080294-168,7208295-20321,7983893-358487
262,1157,7170383-384071,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded;Textile,Lace up,Men;Women,Mesh;Rubber;Suede,,7931252-14,8036504-394906,8029424-128267,7208295-20321
263,1158,7170569-3,Shoes,Sneakers and Athletic Shoes,,Orthotic Friendly;Removable,Lace up,Men,Leather,Round Toe,7931252-14,7965537-385250,8036504-394906,7880446-147543
264,1165,7171208-3,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Slip-On,Men;Women,Canvas,,7696311-1001,8036504-394906,8013374-367321,7226411-382555
265,1166,7171208-9,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Slip-On,Men;Women,Canvas,,7965537-385250,8036504-394906,7983893-358487,8080294-168
266,1167,7171208-18,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Slip-On,Men;Women,Canvas,,7208295-20321,8080294-168,7696311-1001,7836531-307048
267,1168,7171208-19,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Slip-On,Men;Women,Canvas,,7651819-320474,8013374-367321,8019279-369576,8124965-16931
268,1169,7171208-3124,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Slip-On,Men;Women,Canvas,,8080294-168,7887842-839,8070487-388397,8036504-394906
269,1170,7171208-86121,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Slip-On,Men;Women,Canvas,,8078902-391914,7887842-839,7942187-3,8082870-4854
270,1171,7171410-3898,Shoes,Sneakers and Athletic Shoes,,,Lace up,Men,Leather,,7977827-324022,7226411-382555,8020448-401,7255074-385219
271,1172,7171410-38965,Shoes,Sneakers and Athletic Shoes,,,Lace up,Men,Leather,,7696311-1001,8087126-146497,7836531-307048,8080294-168
272,1178,7171764-13952,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Leather;Suede,,7931252-14,8087126-146497,7732020-268420,7978354-387488
273,1179,7171764-14888,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Leather;Suede,,7965537-385250,7980002-16740,7553452-3,7983893-358487
274,1180,7171764-15577,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Leather;Suede,,7887842-839,7931252-14,7983893-358487,7836531-307048
275,1181,7172014-12309,Shoes,Sneakers and Athletic Shoes,,,Hook and Loop,Women,Leather,,7983400-358201,7884218-198963,7836531-307048,8036504-394906
276,1182,7172014-183092,Shoes,Sneakers and Athletic Shoes,,,Hook and Loop,Women,Leather,,7696311-1001,8036504-394906,7983893-358487,8080294-168
277,1217,7174805-18,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men;Women,Canvas;Lace;Rubber,Capped Toe,8085788-693,8164779-65259,7903816-84282,8017869-304771
278,1218,7174805-275,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men;Women,Canvas;Lace;Rubber,Capped Toe,8080294-168,8036504-394906,7294452-751,8020448-401
279,1219,7174805-396,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men;Women,Canvas;Lace;Rubber,Capped Toe,8081516-169337,8021519-370485,7929650-37647,8124965-16931
280,1220,7174805-790,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men;Women,Canvas;Lace;Rubber,Capped Toe,7983893-358487,7208295-20321,8036504-394906,7226411-382555
281,1221,7174805-955,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men;Women,Canvas;Lace;Rubber,Capped Toe,7208295-20321,7917325-1001,8036504-394906,7977827-324022
